componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,634,BRC0976F,Nome não encontrado
Energia,kcal,150,BRC0976F,Nome não encontrado
Umidade,g,"72,1",BRC0976F,Nome não encontrado
Carboidrato total,g,"14,2",BRC0976F,Nome não encontrado
Carboidrato disponível,g,"12,8",BRC0976F,Nome não encontrado
Proteína,g,"11,5",BRC0976F,Nome não encontrado
Lipídios,g,"1,36",BRC0976F,Nome não encontrado
Fibra alimentar,g,"1,36",BRC0976F,Nome não encontrado
Álcool,g,"0,00",BRC0976F,Nome não encontrado
Cinzas,g,"0,91",BRC0976F,Nome não encontrado
Colesterol,mg,"31,8",BRC0976F,Nome não encontrado
Ácidos graxos saturados,g,"0,32",BRC0976F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,36",BRC0976F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,31",BRC0976F,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC0976F,Nome não encontrado
Cálcio,mg,"7,52",BRC0976F,Nome não encontrado
Ferro,mg,"0,38",BRC0976F,Nome não encontrado
Sódio,mg,168,BRC0976F,Nome não encontrado
Magnésio,mg,"24,7",BRC0976F,Nome não encontrado
Fósforo,mg,101,BRC0976F,Nome não encontrado
Potássio,mg,107,BRC0976F,Nome não encontrado
Manganês,mg,"0,15",BRC0976F,Nome não encontrado
Zinco,mg,"0,74",BRC0976F,Nome não encontrado
Cobre,mg,"0,04",BRC0976F,Nome não encontrado
Selênio,mcg,"0,50",BRC0976F,Nome não encontrado
Vitamina A (RE),mcg,"1,66",BRC0976F,Nome não encontrado
Vitamina A (RAE),mcg,"7,40",BRC0976F,Nome não encontrado
Vitamina D,mcg,"0,05",BRC0976F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,19",BRC0976F,Nome não encontrado
Tiamina,mg,"0,06",BRC0976F,Nome não encontrado
Riboflavina,mg,"0,05",BRC0976F,Nome não encontrado
Niacina,mg,"3,12",BRC0976F,Nome não encontrado
Vitamina B6,mg,"0,30",BRC0976F,Nome não encontrado
Vitamina B12,mcg,"0,22",BRC0976F,Nome não encontrado
Vitamina C,mg,"0,21",BRC0976F,Nome não encontrado
Equivalente de folato,mcg,"5,84",BRC0976F,Nome não encontrado
Sal de adição,g,"0,00",BRC0976F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC0976F,Nome não encontrado
Gordura de adição,g,-,BRC0976F,Nome não encontrado
Proteína vegetal,g,-,BRC0976F,Nome não encontrado
Proteína animal,g,-,BRC0976F,Nome não encontrado
