componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,589,471,BRC0273E,Nome não encontrado
Energia,kcal,141,112,BRC0273E,Nome não encontrado
Umidade,g,"72,3","57,9",BRC0273E,Nome não encontrado
Carboidrato total,g,"5,86","4,69",BRC0273E,Nome não encontrado
Carboidrato disponível,g,"5,11","4,09",BRC0273E,Nome não encontrado
Proteína,g,"12,5","9,99",BRC0273E,Nome não encontrado
Lipídios,g,"7,65","6,12",BRC0273E,Nome não encontrado
Fibra alimentar,g,"0,75","0,60",BRC0273E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0273E,Nome não encontrado
Cinzas,g,"1,67","1,33",BRC0273E,Nome não encontrado
Colesterol,mg,"55,5","44,4",BRC0273E,Nome não encontrado
Ácidos graxos saturados,g,"4,03","3,22",BRC0273E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,76","1,41",BRC0273E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,30","1,04",BRC0273E,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,06",BRC0273E,Nome não encontrado
Cálcio,mg,109,"87,8",BRC0273E,Nome não encontrado
Ferro,mg,"0,91","0,73",BRC0273E,Nome não encontrado
Sódio,mg,350,280,BRC0273E,Nome não encontrado
Magnésio,mg,"29,2","23,3",BRC0273E,Nome não encontrado
Fósforo,mg,188,150,BRC0273E,Nome não encontrado
Potássio,mg,225,180,BRC0273E,Nome não encontrado
Manganês,mg,"0,21","0,16",BRC0273E,Nome não encontrado
Zinco,mg,"2,48","1,99",BRC0273E,Nome não encontrado
Cobre,mg,"0,51","0,41",BRC0273E,Nome não encontrado
Selênio,mcg,"25,8","20,6",BRC0273E,Nome não encontrado
Vitamina A (RE),mcg,209,167,BRC0273E,Nome não encontrado
Vitamina A (RAE),mcg,110,"88,7",BRC0273E,Nome não encontrado
Vitamina D,mcg,"0,04","0,03",BRC0273E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,63","1,31",BRC0273E,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0273E,Nome não encontrado
Riboflavina,mg,"0,08","0,06",BRC0273E,Nome não encontrado
Niacina,mg,"1,71","1,37",BRC0273E,Nome não encontrado
Vitamina B6,mg,"0,13","0,10",BRC0273E,Nome não encontrado
Vitamina B12,mcg,"1,90","1,52",BRC0273E,Nome não encontrado
Vitamina C,mg,"5,94","4,75",BRC0273E,Nome não encontrado
Equivalente de folato,mcg,"41,0","32,8",BRC0273E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0273E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0273E,Nome não encontrado
Gordura de adição,g,-,-,BRC0273E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0273E,Nome não encontrado
Proteína animal,g,-,-,BRC0273E,Nome não encontrado
