componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,185,74,BRC0189B,Nome não encontrado
Energia,kcal,45,18,BRC0189B,Nome não encontrado
Umidade,g,"90,1","36,0",BRC0189B,Nome não encontrado
Carboidrato total,g,"4,69","1,88",BRC0189B,Nome não encontrado
Carboidrato disponível,g,"2,26","0,90",BRC0189B,Nome não encontrado
Proteína,g,"1,51","0,60",BRC0189B,Nome não encontrado
Lipídios,g,"2,75","1,10",BRC0189B,Nome não encontrado
Fibra alimentar,g,"2,43","0,97",BRC0189B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0189B,Nome não encontrado
Cinzas,g,"0,95","0,38",BRC0189B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0189B,Nome não encontrado
Ácidos graxos saturados,g,"0,43","0,17",BRC0189B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,90","0,76",BRC0189B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,34","0,13",BRC0189B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0189B,Nome não encontrado
Cálcio,mg,"28,2","11,3",BRC0189B,Nome não encontrado
Ferro,mg,"0,77","0,31",BRC0189B,Nome não encontrado
Sódio,mg,"2,91","1,17",BRC0189B,Nome não encontrado
Magnésio,mg,"14,2","5,68",BRC0189B,Nome não encontrado
Fósforo,mg,"38,8","15,5",BRC0189B,Nome não encontrado
Potássio,mg,356,142,BRC0189B,Nome não encontrado
Manganês,mg,"0,23","0,09",BRC0189B,Nome não encontrado
Zinco,mg,"0,41","0,16",BRC0189B,Nome não encontrado
Cobre,mg,"0,10","0,04",BRC0189B,Nome não encontrado
Selênio,mcg,"0,95","0,38",BRC0189B,Nome não encontrado
Vitamina A (RE),mcg,434,173,BRC0189B,Nome não encontrado
Vitamina A (RAE),mcg,217,"87,0",BRC0189B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0189B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,04","0,81",BRC0189B,Nome não encontrado
Tiamina,mg,"0,11","0,04",BRC0189B,Nome não encontrado
Riboflavina,mg,"0,15","0,06",BRC0189B,Nome não encontrado
Niacina,mg,"0,53","0,21",BRC0189B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0189B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0189B,Nome não encontrado
Vitamina C,mg,"4,24","1,69",BRC0189B,Nome não encontrado
Equivalente de folato,mcg,"83,0","33,2",BRC0189B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0189B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0189B,Nome não encontrado
Gordura de adição,g,-,-,BRC0189B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0189B,Nome não encontrado
Proteína animal,g,-,-,BRC0189B,Nome não encontrado
