componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,742,BRC1142B,Nome não encontrado
Energia,kcal,178,BRC1142B,Nome não encontrado
Umidade,g,"63,7",BRC1142B,Nome não encontrado
Carboidrato total,g,"20,3",BRC1142B,Nome não encontrado
Carboidrato disponível,g,"16,6",BRC1142B,Nome não encontrado
Proteína,g,"5,47",BRC1142B,Nome não encontrado
Lipídios,g,"9,12",BRC1142B,Nome não encontrado
Fibra alimentar,g,"3,75",BRC1142B,Nome não encontrado
Álcool,g,"0,00",BRC1142B,Nome não encontrado
Cinzas,g,"1,35",BRC1142B,Nome não encontrado
Colesterol,mg,"39,7",BRC1142B,Nome não encontrado
Ácidos graxos saturados,g,"1,59",BRC1142B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,21",BRC1142B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,79",BRC1142B,Nome não encontrado
Ácidos graxos trans,g,"0,05",BRC1142B,Nome não encontrado
Cálcio,mg,"10,5",BRC1142B,Nome não encontrado
Ferro,mg,"2,01",BRC1142B,Nome não encontrado
Sódio,mg,180,BRC1142B,Nome não encontrado
Magnésio,mg,"19,4",BRC1142B,Nome não encontrado
Fósforo,mg,137,BRC1142B,Nome não encontrado
Potássio,mg,309,BRC1142B,Nome não encontrado
Manganês,mg,"0,31",BRC1142B,Nome não encontrado
Zinco,mg,"1,04",BRC1142B,Nome não encontrado
Cobre,mg,"0,15",BRC1142B,Nome não encontrado
Selênio,mcg,"11,2",BRC1142B,Nome não encontrado
Vitamina A (RE),mcg,"17,5",BRC1142B,Nome não encontrado
Vitamina A (RAE),mcg,"17,4",BRC1142B,Nome não encontrado
Vitamina D,mcg,"0,37",BRC1142B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,74",BRC1142B,Nome não encontrado
Tiamina,mg,"0,49",BRC1142B,Nome não encontrado
Riboflavina,mg,"0,57",BRC1142B,Nome não encontrado
Niacina,mg,"22,4",BRC1142B,Nome não encontrado
Vitamina B6,mg,"0,18",BRC1142B,Nome não encontrado
Vitamina B12,mcg,"0,09",BRC1142B,Nome não encontrado
Vitamina C,mg,"0,67",BRC1142B,Nome não encontrado
Equivalente de folato,mcg,"54,6",BRC1142B,Nome não encontrado
Sal de adição,g,,BRC1142B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1142B,Nome não encontrado
Gordura de adição,g,-,BRC1142B,Nome não encontrado
Proteína vegetal,g,-,BRC1142B,Nome não encontrado
Proteína animal,g,-,BRC1142B,Nome não encontrado
