componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,356,320,BRC0938B,Nome não encontrado
Energia,kcal,85,76,BRC0938B,Nome não encontrado
Umidade,g,"80,1","72,1",BRC0938B,Nome não encontrado
Carboidrato total,g,"8,96","8,06",BRC0938B,Nome não encontrado
Carboidrato disponível,g,"7,65","6,89",BRC0938B,Nome não encontrado
Proteína,g,"7,43","6,69",BRC0938B,Nome não encontrado
Lipídios,g,"2,39","2,15",BRC0938B,Nome não encontrado
Fibra alimentar,g,"1,31","1,17",BRC0938B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0938B,Nome não encontrado
Cinzas,g,"0,92","0,83",BRC0938B,Nome não encontrado
Colesterol,mg,"12,5","11,3",BRC0938B,Nome não encontrado
Ácidos graxos saturados,g,"0,50","0,45",BRC0938B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,68","0,61",BRC0938B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,97","0,87",BRC0938B,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0938B,Nome não encontrado
Cálcio,mg,"20,5","18,5",BRC0938B,Nome não encontrado
Ferro,mg,"0,33","0,30",BRC0938B,Nome não encontrado
Sódio,mg,149,134,BRC0938B,Nome não encontrado
Magnésio,mg,"19,6","17,6",BRC0938B,Nome não encontrado
Fósforo,mg,"81,2","73,1",BRC0938B,Nome não encontrado
Potássio,mg,187,168,BRC0938B,Nome não encontrado
Manganês,mg,"0,28","0,25",BRC0938B,Nome não encontrado
Zinco,mg,"0,40","0,36",BRC0938B,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0938B,Nome não encontrado
Selênio,mcg,"2,91","2,62",BRC0938B,Nome não encontrado
Vitamina A (RE),mcg,"72,2","65,0",BRC0938B,Nome não encontrado
Vitamina A (RAE),mcg,"36,3","32,6",BRC0938B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0938B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,76","0,68",BRC0938B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0938B,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0938B,Nome não encontrado
Niacina,mg,"1,32","1,19",BRC0938B,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0938B,Nome não encontrado
Vitamina B12,mcg,"0,04","0,04",BRC0938B,Nome não encontrado
Vitamina C,mg,"7,73","6,96",BRC0938B,Nome não encontrado
Equivalente de folato,mcg,"15,6","14,0",BRC0938B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0938B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0938B,Nome não encontrado
Gordura de adição,g,-,-,BRC0938B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0938B,Nome não encontrado
Proteína animal,g,-,-,BRC0938B,Nome não encontrado
