componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,283,283,BRC0015G,Nome não encontrado
Energia,kcal,67,67,BRC0015G,Nome não encontrado
Umidade,g,"84,4","84,4",BRC0015G,Nome não encontrado
Carboidrato total,g,"10,2","10,2",BRC0015G,Nome não encontrado
Carboidrato disponível,g,"10,0","10,0",BRC0015G,Nome não encontrado
Proteína,g,"3,00","3,00",BRC0015G,Nome não encontrado
Lipídios,g,"1,63","1,63",BRC0015G,Nome não encontrado
Fibra alimentar,g,"0,23","0,23",BRC0015G,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0015G,Nome não encontrado
Cinzas,g,"0,74","0,74",BRC0015G,Nome não encontrado
Colesterol,mg,"5,43","5,43",BRC0015G,Nome não encontrado
Ácidos graxos saturados,g,"1,01","1,01",BRC0015G,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,51","0,51",BRC0015G,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,07","0,07",BRC0015G,Nome não encontrado
Ácidos graxos trans,g,,,BRC0015G,Nome não encontrado
Cálcio,mg,"87,2","87,2",BRC0015G,Nome não encontrado
Ferro,mg,"0,35","0,35",BRC0015G,Nome não encontrado
Sódio,mg,"43,9","43,9",BRC0015G,Nome não encontrado
Magnésio,mg,"7,40","7,40",BRC0015G,Nome não encontrado
Fósforo,mg,"38,9","38,9",BRC0015G,Nome não encontrado
Potássio,mg,131,131,BRC0015G,Nome não encontrado
Manganês,mg,,,BRC0015G,Nome não encontrado
Zinco,mg,"0,20","0,20",BRC0015G,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0015G,Nome não encontrado
Selênio,mcg,,,BRC0015G,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0015G,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0015G,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0015G,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,07","0,07",BRC0015G,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0015G,Nome não encontrado
Riboflavina,mg,"0,12","0,12",BRC0015G,Nome não encontrado
Niacina,mg,traços,traços,BRC0015G,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0015G,Nome não encontrado
Vitamina B12,mcg,"0,31","0,31",BRC0015G,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0015G,Nome não encontrado
Equivalente de folato,mcg,"6,02","6,02",BRC0015G,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0015G,Nome não encontrado
Açúcar de adição,g,,,BRC0015G,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0015G,Nome não encontrado
Proteína vegetal,g,,,BRC0015G,Nome não encontrado
Proteína animal,g,,,BRC0015G,Nome não encontrado
