componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,542,541,BRC0186E,Nome não encontrado
Energia,kcal,129,129,BRC0186E,Nome não encontrado
Umidade,g,"74,3","74,3",BRC0186E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0186E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0186E,Nome não encontrado
Proteína,g,"19,6","19,6",BRC0186E,Nome não encontrado
Lipídios,g,"5,66","5,66",BRC0186E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0186E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0186E,Nome não encontrado
Cinzas,g,"1,20","1,20",BRC0186E,Nome não encontrado
Colesterol,mg,"52,0","52,0",BRC0186E,Nome não encontrado
Ácidos graxos saturados,g,"1,19","1,19",BRC0186E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,27","1,27",BRC0186E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,00","3,00",BRC0186E,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0186E,Nome não encontrado
Cálcio,mg,"25,7","25,7",BRC0186E,Nome não encontrado
Ferro,mg,"0,33","0,33",BRC0186E,Nome não encontrado
Sódio,mg,"74,2","74,2",BRC0186E,Nome não encontrado
Magnésio,mg,"21,7","21,7",BRC0186E,Nome não encontrado
Fósforo,mg,184,184,BRC0186E,Nome não encontrado
Potássio,mg,263,263,BRC0186E,Nome não encontrado
Manganês,mg,"0,05","0,05",BRC0186E,Nome não encontrado
Zinco,mg,"0,65","0,65",BRC0186E,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0186E,Nome não encontrado
Selênio,mcg,"34,0","34,0",BRC0186E,Nome não encontrado
Vitamina A (RE),mcg,"4,19","4,19",BRC0186E,Nome não encontrado
Vitamina A (RAE),mcg,"4,19","4,19",BRC0186E,Nome não encontrado
Vitamina D,mcg,"0,63","0,63",BRC0186E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,27","0,27",BRC0186E,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0186E,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0186E,Nome não encontrado
Niacina,mg,"1,07","1,07",BRC0186E,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0186E,Nome não encontrado
Vitamina B12,mcg,"2,17","2,17",BRC0186E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0186E,Nome não encontrado
Equivalente de folato,mcg,"10,9","10,9",BRC0186E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0186E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0186E,Nome não encontrado
Gordura de adição,g,-,-,BRC0186E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0186E,Nome não encontrado
Proteína animal,g,-,-,BRC0186E,Nome não encontrado
