componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,1092,1091,BRC0436E,Nome não encontrado
Energia,kcal,261,260,BRC0436E,Nome não encontrado
Umidade,g,"47,4","47,4",BRC0436E,Nome não encontrado
Carboidrato total,g,"16,9","16,9",BRC0436E,Nome não encontrado
Carboidrato disponível,g,"15,9","15,9",BRC0436E,Nome não encontrado
Proteína,g,"20,6","20,6",BRC0436E,Nome não encontrado
Lipídios,g,"12,5","12,5",BRC0436E,Nome não encontrado
Fibra alimentar,g,"0,96","0,96",BRC0436E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0436E,Nome não encontrado
Cinzas,g,"2,59","2,59",BRC0436E,Nome não encontrado
Colesterol,mg,128,128,BRC0436E,Nome não encontrado
Ácidos graxos saturados,g,"2,26","2,26",BRC0436E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,01","3,01",BRC0436E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,75","6,75",BRC0436E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0436E,Nome não encontrado
Cálcio,mg,376,376,BRC0436E,Nome não encontrado
Ferro,mg,"2,08","2,08",BRC0436E,Nome não encontrado
Sódio,mg,196,196,BRC0436E,Nome não encontrado
Magnésio,mg,"46,2","46,2",BRC0436E,Nome não encontrado
Fósforo,mg,379,379,BRC0436E,Nome não encontrado
Potássio,mg,341,341,BRC0436E,Nome não encontrado
Manganês,mg,"0,41","0,41",BRC0436E,Nome não encontrado
Zinco,mg,"1,08","1,08",BRC0436E,Nome não encontrado
Cobre,mg,"0,20","0,20",BRC0436E,Nome não encontrado
Selênio,mcg,"44,7","44,7",BRC0436E,Nome não encontrado
Vitamina A (RE),mcg,"0,10","0,10",BRC0436E,Nome não encontrado
Vitamina A (RAE),mcg,"0,05","0,05",BRC0436E,Nome não encontrado
Vitamina D,mcg,"1,38","1,38",BRC0436E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,70","0,70",BRC0436E,Nome não encontrado
Tiamina,mg,"0,13","0,13",BRC0436E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0436E,Nome não encontrado
Niacina,mg,"6,60","6,60",BRC0436E,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0436E,Nome não encontrado
Vitamina B12,mcg,"2,32","2,32",BRC0436E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0436E,Nome não encontrado
Equivalente de folato,mcg,"37,6","37,6",BRC0436E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0436E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0436E,Nome não encontrado
Gordura de adição,g,-,-,BRC0436E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0436E,Nome não encontrado
Proteína animal,g,-,-,BRC0436E,Nome não encontrado
