componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (20 g),codigo_alimento,nome_alimento
Energia,kJ,94,18,BRC0156B,Nome não encontrado
Energia,kcal,23,4,BRC0156B,Nome não encontrado
Umidade,g,"92,4","18,5",BRC0156B,Nome não encontrado
Carboidrato total,g,"5,71","1,14",BRC0156B,Nome não encontrado
Carboidrato disponível,g,"2,35","0,47",BRC0156B,Nome não encontrado
Proteína,g,"1,26","0,25",BRC0156B,Nome não encontrado
Lipídios,g,"0,16","0,03",BRC0156B,Nome não encontrado
Fibra alimentar,g,"3,36","0,67",BRC0156B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0156B,Nome não encontrado
Cinzas,g,"0,53","0,11",BRC0156B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0156B,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,01",BRC0156B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,00",BRC0156B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,08","0,02",BRC0156B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0156B,Nome não encontrado
Cálcio,mg,"15,5","3,10",BRC0156B,Nome não encontrado
Ferro,mg,"0,30","0,06",BRC0156B,Nome não encontrado
Sódio,mg,"0,00","0,00",BRC0156B,Nome não encontrado
Magnésio,mg,"19,1","3,82",BRC0156B,Nome não encontrado
Fósforo,mg,"25,1","5,02",BRC0156B,Nome não encontrado
Potássio,mg,251,"50,2",BRC0156B,Nome não encontrado
Manganês,mg,"0,13","0,03",BRC0156B,Nome não encontrado
Zinco,mg,"0,15","0,03",BRC0156B,Nome não encontrado
Cobre,mg,"0,08","0,02",BRC0156B,Nome não encontrado
Selênio,mcg,"0,13","0,03",BRC0156B,Nome não encontrado
Vitamina A (RE),mcg,"27,2","5,44",BRC0156B,Nome não encontrado
Vitamina A (RAE),mcg,"13,6","2,72",BRC0156B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0156B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,28","0,06",BRC0156B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0156B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0156B,Nome não encontrado
Niacina,mg,traços,traços,BRC0156B,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0156B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0156B,Nome não encontrado
Vitamina C,mg,"3,01","0,60",BRC0156B,Nome não encontrado
Equivalente de folato,mcg,"15,2","3,04",BRC0156B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0156B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0156B,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0156B,Nome não encontrado
Proteína vegetal,g,"1,26","0,25",BRC0156B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0156B,Nome não encontrado
