componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,631,631,BRC0159E,Nome não encontrado
Energia,kcal,151,151,BRC0159E,Nome não encontrado
Umidade,g,"74,5","74,5",BRC0159E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0159E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0159E,Nome não encontrado
Proteína,g,"16,3","16,3",BRC0159E,Nome não encontrado
Lipídios,g,"9,59","9,59",BRC0159E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0159E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0159E,Nome não encontrado
Cinzas,g,"0,98","0,98",BRC0159E,Nome não encontrado
Colesterol,mg,"50,8","50,8",BRC0159E,Nome não encontrado
Ácidos graxos saturados,g,"1,56","1,56",BRC0159E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,57","3,57",BRC0159E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,90","3,90",BRC0159E,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,04",BRC0159E,Nome não encontrado
Cálcio,mg,"15,8","15,8",BRC0159E,Nome não encontrado
Ferro,mg,"0,14","0,14",BRC0159E,Nome não encontrado
Sódio,mg,"82,7","82,7",BRC0159E,Nome não encontrado
Magnésio,mg,"17,3","17,3",BRC0159E,Nome não encontrado
Fósforo,mg,122,122,BRC0159E,Nome não encontrado
Potássio,mg,222,222,BRC0159E,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0159E,Nome não encontrado
Zinco,mg,"0,25","0,25",BRC0159E,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0159E,Nome não encontrado
Selênio,mcg,"33,2","33,2",BRC0159E,Nome não encontrado
Vitamina A (RE),mcg,"2,49","2,49",BRC0159E,Nome não encontrado
Vitamina A (RAE),mcg,"2,49","2,49",BRC0159E,Nome não encontrado
Vitamina D,mcg,"4,42","4,42",BRC0159E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,17","1,17",BRC0159E,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0159E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0159E,Nome não encontrado
Niacina,mg,"0,54","0,54",BRC0159E,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0159E,Nome não encontrado
Vitamina B12,mcg,"2,14","2,14",BRC0159E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0159E,Nome não encontrado
Equivalente de folato,mcg,"10,8","10,8",BRC0159E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0159E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0159E,Nome não encontrado
Gordura de adição,g,-,-,BRC0159E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0159E,Nome não encontrado
Proteína animal,g,-,-,BRC0159E,Nome não encontrado
